league|match_id|player_id|Shot_metrics.distance|Shot_metrics.average_distance|Shot_metrics.shots_on_goal|Shot_metrics.accuracy|Shot_metrics.goals|Shot_metrics.goals_per_attempt|Shot_metrics.shot_time|Shot_metrics.shot_time_period|Shot_metrics.body_part_shots|Pass_metrics.distances|Pass_metrics.success|Pass_metrics.success rate|Pass_metrics.assists|Pass_metrics.num assists|Pass_metrics.key_pass_event|Pass_metrics.key_pass_time|Pass_metrics.key_pass_period|Foul_metrics.fouls_committed|Foul_metrics.fouls_committed_time|Foul_metrics.fouls_committed_period|Foul_metrics.fouls_recieved|Foul_metrics.fouls_recieved_time|Foul_metrics.fouls_recieved_period|Foul_metrics.yellow_cards|Foul_metrics.yellow_cards_time|Foul_metrics.yellow_cards_period|Foul_metrics.red_cards|Foul_metrics.red_cards_time|Foul_metrics.red_cards_period
italy|2575960|20707|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[29.76172038 10.23975097 48.78944558 36.1509336  36.86058193 12.18862174
 14.20572068 42.61716204 27.08948135 32.32495166 41.83685576 23.29399064]"|[1 1 0 1 1 1 1 1 1 1 1 1]|0.9166666666666666|[0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|20483|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[29.03708835 24.23654266 21.02076354 19.97029043 55.38747602 21.70829335
 27.56360825]"|[1 1 1 1 0 1 0]|0.7142857142857143|[0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|0|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[]|[]|0.0|[]|0|[]|[]|[]|1|[18.77587745]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|22889|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[18.79494613 27.99665159 10.54751155  4.94191259 11.28505649 49.05802687
 10.23975097 23.29399064 47.36509791]"|[1 1 1 1 1 1 1 1 0]|0.8888888888888888|[0 0 0 0 0 0 0 0 0]|0|['Smart Pass' 'Cross']|[ 1.50594797 19.83861917]|['1H' '1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|25558|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[37.78892033 52.68968115 17.85385113 42.16707839 30.08055851 24.48882398
 19.23382437 33.01832824 15.35871088 33.76792117 50.96736701 28.58478616
 33.46270312  9.35       14.47592829 26.17006878 15.63201842 40.11000499]"|[1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1]|0.8888888888888888|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|21279|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[31.02019503 18.13394607 25.52371446 19.36498128 15.08011936 30.75
 18.89053996 21.99892043 25.5472112  25.52371446 27.58278449 13.13402071]"|[1 1 1 1 1 1 1 1 1 1 1 1]|1.0|[0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|1|[12.683314383333334]|['1H']|0|[]|[]|0|[]|[]
italy|2575960|20812|[28.3162939]|28.316293895917948|[0]|0.0|[0]|0.0|[16.06854188]|['1H']|['right']|"[16.74820886  0.75       15.90290854 35.2        14.88086019 17.80231726
 24.70956293 12.07983858 29.16028978 15.         21.39369066 14.29239308
 24.70956293 19.57779354 28.14289431 14.88086019 37.51612986 39.90303873]"|[1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]|0.9444444444444444|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|14745|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[23.58966935 11.98217426 13.88569408 17.74091317  5.25       12.78123625
 16.19729916 20.18792956]"|[1 1 1 1 1 1 0 1]|0.875|[0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|1|[19.533632800000003]|['1H']|0|[]|[]|0|[]|[]
italy|2575960|92908|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[31.95246469 30.36976292 55.         14.23587019 16.86090152 38.3609502
 17.10263138 36.40566577 23.16246964 47.11849425 26.08620325 23.89712326]"|[1 1 0 1 1 1 1 1 1 0 1 1]|0.8333333333333334|[0 0 0 0 0 0 0 0 0 0 0 0]|0|['Smart Pass']|[18.21969785]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|21234|[9.88382517]|9.88382517044894|[0]|0.0|[0]|0.0|[1.51989108]|['1H']|['head/body']|[]|[]|0.0|[]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|20690|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[29.4630701  14.29239308  7.84474346 24.22581268 13.54474068 35.3276096
 19.83053202 25.7208573 ]"|[1 1 1 1 1 0 1 1]|0.875|[0 0 0 0 0 0 0 0]|0|['Cross']|[15.75381638]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|232822|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[26.4957072  16.83931412 12.06244171  6.64247695]|[0 1 1 1]|0.75|[0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|8148|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[14.31965433  4.4        67.19265213  8.91964125 28.83006243 15.49201407
 37.70547043 15.49201407  9.91526601  1.86010752 28.6        19.24214125
 16.11489994 11.38463877 25.37439654]"|[1 1 0 0 1 1 0 1 1 1 1 1 1 1 1]|0.8|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross']|[5.40323152]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|21123|[26.18496706]|26.184967061273916|[0]|0.0|[0]|0.0|[11.78156763]|['1H']|['left']|[ 9.31946887 22.93038377  2.50449596 15.16047493]|[1 1 1 1]|1.0|[0 0 0 0]|0|[]|[]|[]|1|[19.5336328]|['1H']|1|[2.4535954833333333]|['1H']|0|[]|[]|0|[]|[]
italy|2575960|20525|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[12.9384118  35.30159345 19.99024762 49.91665554 11.20591362 18.46950189
  5.94243216 16.68270062 16.41043875 13.20037878 43.42778488 24.17234991
 19.52331939 19.8890045  17.85385113 20.98147993 14.88086019]"|[1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1]|0.9411764705882353|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|2|[ 2.45359548 17.9403282 ]|['1H' '1H']|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|20796|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[11.         16.77050983]|[1 1]|1.0|[0 0]|0|['Smart pass']|[4.15002028]|['1H']|1|[12.68331438]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|90268|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[12.         20.18792956 22.45551157 10.69684533 14.4188245  14.19894362
 28.5        34.08284026 41.48400294 29.98537143 10.01798383]"|[1 1 0 1 1 1 1 1 1 1 1]|0.9090909090909091|[0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|20529|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[11.22775579 19.23382437 49.74507513 48.2944355  11.46309295 35.41274488
 22.98891037 19.16539851]"|[0 1 1 1 1 0 1 1]|0.75|[0 0 0 0 0 0 0 0]|0|['Smart Pass']|[7.98041122]|['1H']|0|[]|[]|1|[17.9403282]|['1H']|0|[]|[]|0|[]|[]
italy|2575960|20941|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 2.66270539 33.61774085 15.73411898  9.35        6.39061812 11.0063618
 18.16617736 14.2126704  14.20572068 45.25563501 11.09064921 26.82950801
  7.81600921]"|[1 1 1 1 1 1 1 1 1 1 0 1 1]|0.9230769230769231|[0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Smart Pass']|[20.49891755]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|25421|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[20.9]|[1]|1.0|[0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|339791|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[13.18986353 11.85326959 17.80231726 15.4728795 ]|[0 1 1 0]|0.5|[0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516739|15231|[13.69525465 16.11489994]|14.905077295125675|[1 0]|0.5|[0 0]|0.0|[20.05228367  3.65871003]|['1H' '2H']|['right' 'right']|"[ 1.5        20.49414551 14.19894362 41.20606751 11.20591362 13.04310162
 16.92077126  5.69231939 27.97896531  6.83904233 24.41823089 24.49188641
  8.88552193 20.46118276 19.16539851 17.28503688  8.53829608  9.31946887
  8.1394103  23.04479334  3.1468238 ]"|[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1]|0.8571428571428571|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross']|[0.38496822]|['2H']|2|[26.03426663 20.73437827]|['1H' '2H']|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516739|14786|[13.22128965 25.33554815 22.61774746  9.06697303 16.35305782 27.71082821]|19.05090738589545|[0 0 0 0 0 0]|0.0|[0 0 0 0 0 0]|0.0|[11.215432   23.38887328 36.82290013  0.66988535  2.44215443 45.30591533]|['1H' '1H' '1H' '2H' '2H' '2H']|['right' 'right' 'right' 'head/body' 'head/body' 'right']|"[36.45394355 19.13138782  2.66270539 21.31900561 22.46936804  3.62491379
 16.77050983 14.31965433 37.26043478 18.12898232  9.88382517 11.84440796
 12.06244171 26.00173071 16.41043875 31.0632017  12.66777407  5.00899191
  4.99524774 12.9384118  12.07983858  9.99512381 28.14693589  8.53829608
 35.90783341 13.75       16.41043875  9.75        8.5646074   3.99405809
 26.45661543  6.7683085  10.34456379  6.85       32.34826116  9.92836845
 17.80231726 12.0503112  10.23975097 16.09200112 22.38861318 19.66570619
 20.68912758  5.58032257 10.56515499 22.2049544  37.56158277  7.7       ]"|"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
 1 1 1 1 0 1 1 1 1 1 1]"|0.8958333333333334|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0]"|0|['Smart Pass' 'Cross' 'Smart Pass' 'Cross' 'Smart pass' 'Smart pass']|[11.11981972 31.97342418 11.79055865 12.95972493 28.27089865 37.02193857]|['1H' '1H' '2H' '2H' '2H' '2H']|2|[22.64610377 41.04487292]|['2H' '2H']|1|[41.56425886666667]|['1H']|0|[]|[]|0|[]|[]
germany|2516739|14803|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[25.17459036  8.91852006 11.          8.8319024  18.13394607 19.52331939
 35.40413111  8.5646074  12.90968629 16.81435399 17.12921481 18.46950189
 14.78352123 36.21118612 46.9920206  39.14511464 31.46823796 21.54930393
 46.2481351  47.21760794 20.51712699]"|[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1]|0.9047619047619048|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|1|[27.231480083333334]|['1H']|0|[]|[]|0|[]|[]
germany|2516739|14768|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[31.08311439 24.22581268 44.22951503 56.40977309 45.62071898 55.12721651
 35.94495792 26.82000186 13.7        20.75307206 21.45600149 21.17285999
 20.91345261 28.79848086 55.59082658 28.46159693 46.22434424 58.94830362
 28.87390691 22.41182723 56.5046237  40.60985102 32.55764119 23.55      ]"|[1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1]|0.7916666666666666|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516739|40657|[28.14289431]|28.14289430744464|[0]|0.0|[0]|0.0|[35.82174872]|['2H']|['left']|"[10.15246276 14.4188245   6.65676348 42.5        11.          6.64247695
 10.65082156 16.14225821 48.97764796 16.2788206  35.53322389 26.34027335
 22.20360331 17.35144086 16.81435399  8.92692556 18.59462288 29.71216081
  8.26377638  0.75       20.51712699 21.17285999 17.34365878  4.45982062
 21.09502311 16.74820886 14.37845611 14.82573776  8.32301027 40.40222766
  9.06697303 15.90290854 14.19894362  1.3313527  21.02878979 20.98362457
 15.55667059  5.36400037 12.58729518]"|"[1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1]"|0.9230769230769231|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"|0|['Smart pass']|[4.28995555]|['2H']|1|[5.68525088]|['1H']|1|[40.69838135]|['1H']|0|[]|[]|0|[]|[]
germany|2516739|15811|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 8.25       11.10180166 24.1006224  35.26715894 25.96170256 13.69525465
 16.65270248 21.77779833  6.6        26.25       14.91383586 14.611297
 38.69072886  9.99512381 10.87474138 20.27985454 13.67808466 19.8890045
  9.26498786 50.45416237 19.15861425 12.52247979 29.65147551 25.20495983
 22.32129029 12.06244171 13.89748179 20.46118276  5.58032257 12.0503112
 37.58989226 13.7        44.20466604 19.25934838 25.5472112   6.1
 19.42298896 39.062258   22.72933127 23.07276533 25.17459036 14.25
 44.77722635  4.34770054  8.25      ]"|"[1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
 1 1 1 1 1 1 1 1]"|0.9111111111111111|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]"|0|['Smart pass']|[37.93141277]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516739|14732|[12.42386816]|12.423868157703543|[1]|1.0|[0]|0.0|[26.5706723]|['1H']|['left']|"[ 9.99049548 13.48786492 18.20823989 17.56281583 17.12921481 13.54474068
 12.9384118  20.30492551 11.30364985  0.75       12.         63.95701682
  4.94191259 31.9         8.022001   28.0016071 ]"|[1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1]|0.8125|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross']|[33.35836677]|['1H']|1|[38.10568123]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516739|209091|[22.2191359   3.1468238  19.8890045  26.41065126]|17.916403863176193|[1 1 0 0]|0.5|[0 1 0 0]|0.25|[ 4.12839178 17.97170547 22.93261243 42.77750527]|['1H' '1H' '1H' '1H']|['right' 'head/body' 'right' 'right']|"[ 7.58023746 50.97207569 24.44897748 33.48193543 19.66570619 27.29564984
 16.74820886 37.90118732 18.63893774 14.82573776 15.75       24.24644304
 16.38780034 28.07797179 47.93279149  5.5        60.7270327  49.51222071
 18.59462288 13.89505308  9.         41.55084235 34.51753178 13.67808466
 20.58664616 23.20931925 26.97572983 21.73850271  9.31946887 54.75
 19.42298896 41.99431509 27.35603224  8.25       18.00173603 29.38575335
 15.54155719 17.07695816 29.03708835 29.83709939 38.34370874  8.8
  8.5646074   8.5646074   6.20100798 19.13138782  9.92836845 32.29489124
  9.81185507 17.07659217 21.25770449 15.16047493 20.26079959 12.40201597
 22.76927755 15.08011936 20.95375861]"|"[0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0]"|0.7894736842105263|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"|0|['Smart pass' 'Smart pass' 'Smart pass' 'Cross' 'Smart pass']|[ 1.6562693   6.27857622 42.01393653 44.22924965 46.29929175]|['1H' '1H' '2H' '2H' '2H']|2|[ 3.58209023 40.69838135]|['1H' '1H']|4|[13.486011866666669, 9.201295849999998, 13.0583572, 13.483065966666663]|['1H', '2H', '2H', '2H']|0|[]|[]|0|[]|[]
germany|2516739|89559|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[11.          6.85        4.99524774 15.23326951 14.23587019  7.51348787
 50.35824163 12.88691197 33.73533015 29.3820098  47.3011892  30.97240707
 60.54039973 27.39050931 11.88486432 17.39252713 27.29564984 34.78160433
 13.02075267 16.92077126 11.19430659 15.81304841 14.2126704  15.4
  9.88382517  7.58023746 17.77104386 12.78123625 32.39401951 12.
 17.97247896 13.63277301 11.09064921 11.85326959 23.06382449 10.01299156]"|[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1]|0.9166666666666666|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|2|[ 5.6148081  13.48306597]|['2H' '2H']|2|[3.582090233333334, 38.105681233333335]|['1H', '1H']|1|[5.6148081]|['2H']|0|[]|[]
germany|2516739|20475|[29.222594]|29.22259399848001|[0]|0.0|[0]|0.0|[15.81885987]|['1H']|['right']|"[19.97029043 57.04244034 14.91383586 13.7        27.35616932 57.67529801
 15.81304841 26.853119    5.69231939  6.20100798 16.82676439 11.56243919
 33.01832824 22.31731391 17.35144086  9.76165969 13.63277301 11.77380567
 21.13030998 75.31449064 11.85326959 21.37896162 11.16064514 20.18792956
 41.26466406 23.87074569  4.63249393 21.02878979 16.27029502 13.89505308
 10.65082156  2.32432786 20.96520928 20.30492551  9.88382517  8.92692556
 25.33554815 19.76765034 73.64950781  9.31946887  9.76165969  4.63249393
 17.38972398 39.66386895 25.33554815  9.81185507  7.5         7.73643975
 30.05395149 36.60003415 10.23975097 31.11334119]"|"[0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 1 1
 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1]"|0.8269230769230769|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"|1|"['Smart pass' 'High pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'High pass' 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass' 'Assist'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass' 'High pass'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'High pass' 'High pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Simple pass' 'High pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass' 'High pass'
 'Simple pass' 'High pass']"|"[ 0.44405595  1.52382938  2.4371873   3.28171885  3.3845457   6.16928665
 10.57947415 10.81056693 10.89514435 12.4145849  13.6486092  14.2262059
 14.91784015 15.40952847 17.9459974  19.74845783 22.85369173 24.80332112
 24.83301577 24.90176303 25.34325512 27.07712347 32.1238641  32.27563437
 32.36978593 34.84497653 36.63026557 37.26473012 37.46195523 40.17614538
  3.27024387  4.00024518  5.2331932   5.4015037   8.30660285  8.33592738
  8.39910338 18.93977865 21.20471043 24.26055488 24.40097567 24.43193112
 27.18872292 29.95580375 37.40125023 38.81854453 38.87680702 43.1734304
 45.41333225 45.5114703  46.10651657 46.1643991 ]"|"['1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H'
 '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H'
 '1H' '1H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H'
 '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H']"|1|[17.62152273]|['2H']|0|[]|[]|1|[17.62152273]|['2H']|0|[]|[]
germany|2516739|228768|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[31.9        13.2849539  18.19484817 23.96434852 15.97654531 28.0016071
 59.63155624 28.51596044 31.37897385 20.88833406  8.022001   20.30492551
 28.39788725 12.9059095   7.1063352  30.05395149 28.60983223 26.38825496
 18.63893774 26.853119   17.39252713 15.54155719 22.02776657 30.9727703
 38.39208903  2.66270539 19.36498128 38.25        6.26498204 18.79494613
 32.91842189 12.52996409 30.72950537 23.4960103 ]"|[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1]|0.9705882352941176|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|1|[12.03258352]|['1H']|1|[16.291194616666665]|['1H']|0|[]|[]|0|[]|[]
germany|2516739|14724|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[56.5991166   6.1        22.52687284 11.30364985 23.15253766 32.54059004
 32.76980317 12.1         7.60345316 10.74895344 13.88569408 30.80913014
 56.37605875 25.8389725  13.04310162  7.60345316 22.01272359 19.13138782
 13.39038834 24.41823089 12.9384118  17.07659217 22.72933127 16.74096771
 11.57626883 14.20572068 34.71674668 16.68270062 15.97623235 16.5
 29.7        16.09200112 27.0174018   5.58032257 17.61597287 22.43462725
 13.67808466 32.86715686  6.64247695 39.60113635 20.18792956 11.28505649
 33.01832824  1.1        11.6216393   4.63249393 28.22516608 20.54288198
 23.27600696  5.58032257 23.54761134 32.41839755 15.68948693 28.07797179
 30.9727703 ]"|"[0 1 0 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1]"|0.8363636363636363|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"|0|"['Simple pass' 'Simple pass' 'Cross' 'Simple pass' 'Simple pass'
 'Simple pass' 'Head pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Cross' 'Head pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Head pass' 'Simple pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'Simple pass' 'Head pass' 'Simple pass' 'Simple pass' 'Cross'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'Cross' 'Simple pass' 'High pass' 'Simple pass' 'Simple pass' 'Head pass'
 'Simple pass' 'Simple pass' 'Launch' 'Simple pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass']"|"[ 0.7830898   1.31403308  1.38833715  2.45499265  7.80182838 10.85403655
 12.90274288 13.67369413 14.24648088 14.44874203 14.87275197 15.46000013
 15.55648953 16.21715567 19.67754717 19.8148066  21.55051807 22.16722817
 22.80790313 24.86326243 30.19810842 30.27737813 30.7033834  32.29564698
 32.7256458  33.41985365 36.21824457 36.70066883 37.8689632  37.98847057
 38.59857875 39.37250353 41.39663618  5.20392272  5.51616228  5.56663645
  8.42800565  8.49847772  9.52207128  9.59824497 20.62551752 21.09681473
 24.46226588 25.35683443 27.10654563 32.51521923 32.57048578 33.70897293
 36.11619103 37.08322572 37.87952688 38.19136797 39.97026193 43.92139843
 44.8406632 ]"|"['1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H'
 '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H'
 '1H' '1H' '1H' '1H' '1H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H'
 '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H']"|1|[41.56425887]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516739|388267|[25.72566812]|25.725668115716644|[0]|0.0|[0]|0.0|[43.7822777]|['1H']|['left']|"[ 9.99512381 21.45        7.60345316 11.88486432  8.5646074  21.49790687
  3.62491379  3.38415425 18.79494613  9.44047139 38.26277564 13.20037878
 16.52755275 20.75307206 11.57626883]"|[0 0 1 1 1 1 1 1 1 1 1 1 1 1 0]|0.8|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Smart pass']|[41.84736492]|['1H']|2|[ 5.36920235 13.48601187]|['1H' '1H']|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516739|134383|[8.70703738]|8.707037383633999|[1]|1.0|[1]|1.0|[8.82322885]|['1H']|['head/body']|"[15.35871088 29.31761416 33.13608305 29.27067645 22.31529744 17.5314717
  9.44047139 26.08639492 38.26581372 36.         38.96472764 22.20360331
 12.07983858 32.32495166 34.71674668 11.84440796 32.39459832 21.99892043
 20.14795275  6.83904233 23.12487838 16.53662602 27.0670002  25.4411576
 26.26789866 22.9261859   3.90800461  7.59094856 14.37845611 28.52122017
 21.30164313 26.56990779 15.08011936 11.20591362 11.84440796 16.09200112
 13.04310162 21.66454477 20.26079959  9.06697303 40.94801582 11.19430659
 35.14839968 19.62371015 11.0063618  11.10180166 24.85965607 16.02061172
 38.31321574]"|"[0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1
 1 0 1 1 1 0 1 1 1 1 1 1]"|0.8571428571428571|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"|0|[]|[]|[]|0|[]|[]|1|[26.034266633333335]|['1H']|0|[]|[]|0|[]|[]
germany|2516739|0|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[]|[]|0.0|[]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
